ID,content
9353,"Gak bisa login, Setiap mau verifikasi kode otp selalu muncul layanan tidak tersedia untuk sementara"
9354,Oke dan bagus
9355,"Tolong buat cara untuk login akun Livin, soalnya hp ke restart"
9356,Sangat baik
9357,Bekerja
9358,Tolong kenapa dari kemarin saya ga bisa buka selalu muncul notifikasi (shere screen) padahal Uda ga ada itutolong invonya?
9359,"Tolong dong knp ya saya mau masuk m beking gak bisa""udh coba hpus data""trus masuk lagi tetap aja gak bisa"""
9360,Mantap
9361,"Halo min, mohon diperbaiki sistem verifikasi wajahnya, sudah berusaha puluhan kali gagal verifikasi wajah, padahal sudah sesuai arahan. Sudah kirim email ke mandiricare juga, jawabannya hanya suruh mengikuti petunjuk 😅. Minta tolong bisa ndak min, verifikasi wajah dilewati."
9362,Kenapa fitur pinjaman ksm atau power cash di Livin saya tidak muncul ya padahal kartu debit saya sudah menerima gaji selama 6 bulan dan total transaksi saya sudah lebih dari 42.000.000
9363,"Mengapa setiap ingin login ke apk livin selalu muncul tulisan ""layanan tidak tersedia"" Tolong segera di perbaiki kepada pihak livin Sekian terimakasih"
9364,Informasi Livin untuk masuk akun lama perbaikan kah hari ini
9365,"Tolong d perbaiki apk nya, soalnya saya ndk bisa login di Livin mandiri ini, udh beberapa hari ini saya blm bisa login, kalau saya login muncul dah itu ""layanan tidak tersedia untuk sementara"" mohon solusinya🙏🙏"
9366,Bagus
9367,kenapa saya tidak bisa mengunakan Livin
9368,Baik
9369,"Parah nih developer dikit dikit update melulu, bikin kesel nasabah tahu gak?!"
9370,Min akun livin saya tiba2 keluar sendiri....dan GK bisa masuk lagi...terkendala peningkatan....sudah k kantor cabang TPI GK bisa juga ...tolong bantu
9371,"Tidak bisa diinstal, sering muncul sistem operasi tidak didukung, pasti dibalasnya hub. 14000, udah dihub. Tapi belum memberikan solusi cuma ngabisin pls utk telp"
9372,Sangatlah mengecewakan lambat dibuka
9373,Mohon d bantu untuk program ksm mandiri saya tidak bisa memasukan unit/cabang saya bekerja kenapa? Terimakasih mohon d respon
9374,Ok
9375,"Saya kecewa. Mbanking saya Livin By mandiri salah pin 3 kali. Trus diminta ubah password. Ketika menu ubah password diklik malah keluar tulisan : ""permintaan anda tidak dapat di proses"". Saya diminta utk ganti hp lain. Atau telepon mandiri call 14000. Sudah telepon 2 kali, tetep gak bisa. Padahal hp ini sudah android 10."
9376,Baru mau coba
9377,Ok
9378,kok tiba² muncul tulisa sistim handpone tdk mendukung sedangkan kemarin² baik² sj sampai hpnya di reset juga masih sama masalahnya di mana ya?
9379,Kenapa tidak bisa dibuka livin
9380,Untuk mendapatkan poin dari livin tk sesuai dgn hadiah mau didapatkan Terlalu besar poin hadiah untuk ditukar kan hadiah Maaf dibandingkan bank yg lain Livine terlalu besar Untuk penukaran poin nya Mohon klu bisa jangan terlalu besar poinnya untuk hadiah penukarannya Terima kasih
9381,Keren
9382,Ka bisa return ga ya? saya salah transfer 😭
9383,Sangat membantu
9384,Saya senang' sekali menggunakan aplikasi livin by mandiri ini
9385,"kecewa banget, aku gagal transaksi pas beli makanan lewat online, pas aku cek pengeluaran ternyata setiap gagal transaksi dikurangi 5k, ya Allah mana sering banget ada pajak lain, selain pajak kartunya suka dikurangin juga pajak yang lain tiap bulan 10k 😭😭😭"
9386,Ini kenapa sih livin by mandiri sering ngelag. Malah sering banget gabisa dibuka lagi dan muncul tulisan *livin by mandiri terus berhenti* udah uninstall juga tetep gabisa dibuka apk nya. Gimana nih adminya masa sering diupgrade gak nambah baik malah kek zonk gini.
9387,Mendingan pake transfer ATM saja. Tiap bulan apps minta update. Ternyata bukan saya saja yg mengalami. Ah apa dayaku di hadapan mandiri yg segede gambreng. Balik ke jaman dulu saja back to ATM.
9388,"Parah,mau bikin mbanking sudah ganti 3 hp semua ga bisa,sistem operasi tidak mendukung semua.."
9389,Good
9390,"Tolonglah,,ini kenapa verifikasi wajah susah bener,,aplikasi makin lama makin mempersulit nasabah buat login,,gak bisa pakai mbanking gara2 gak bisa verifikasi wajah.aarrrghhhh"
9391,Kerja
9392,Tolong dong perbaikin lagi ketika mau login pake jaringan wifi lama banget
9393,"Kenapa app livin sering banget eror, pdahal pas lagi butuh2 nya penting buka app nya gk bisa, pdhal conect si HP baguss wifi tidak msalah"
9394,Sangat mudah dan praktis serta membantu
9395,Knp tiba2 ad pemberitahuan harus menon aktifka share screen padahal baru setengah jam saya pakai bisa tiba2 di buka lagi ada pemberitahuan seperti ini tolong segera di benahi krana sangat mengganggu kenyamanan pengguna aplikasi
9396,"Najis,telpon call center pura² ngga denger biar teleponnya cepet di matiin kocak banget wkwkwk. Edit:Saya tambahin bintangnya,karena cs yang kedua kali saya telepon ramah dan cukup jelas ketika menjelaskan"
9397,Mantap
9398,"Saya kecewa sama pihak mandiri,setelah berhasil buka tabungan via online jadi gk bisa masuk ke livin,bahkan saya sudah melakukan setoran begitu juga kartu Atm nya belum menerima padahal status pengiriman terkirim"
9399,"Tolong saat membuat akun baru di saat pertanyaan ""apa pekerjaan anda "" di tambahkan jawaban tidak ada kerjaan/ tidak berkerja"
9400,Sangat membantu n banyak promonya
9401,"admin tolong bagaimana cara saya login kembali, padahal nomor req sama ddmmyyyy udah bener tapi di suruh nunggu 1hari dan registrasi ulang, udah di tungguin 1hari lebih pas mau loin gagal lagi"
9402,Setelah lunas ksm mandiri...kenapa sekarang gk muncul lagi pinjaman KSM di livin' by mandiri saya
9403,Gangguan apa y
9404,"hp saya hilang dan no SIM nya pun hilang, mau login lagi ke Livin ga bisa2 , cara nya gimna admin"
9405,Livin sangat membantu dikalangan masyarakat
9406,Kadang suka error
9407,"Astaga,dari pagi sampe siang mau masuk aplikasi kok ngak bisa-bisa,gini amat ya perusahaan kalo BUMN"
9408,maap ga ke buka
9409,Mantap 👍👍👍
9410,Livin pas di buka aplikasi nya ngak bisa
9411,Bagus
9412,Top
9413,Woyy kenapa selalu eror saat tranfer cokk
9414,setiap mau buka aplikasi ga bisa alasannya non aktifkan aksebilitas
9415,"Mandiri rudet, cicilan 1jt di tahan semua saldo d rekening"
9416,Mantap
9417,bagus
9418,Aplikasi bagus sih banyak pikturnya.tapi sayang nya aplikasi berat di buka.
9419,Gak jelas parah Mau regitrasi pun sampai 2 hari... Itu pun belom selesai... Tolong data saya.. Unistal
9420,login verifikasi wajah susah mohon diperbaiki jgn di persulit
9421,Oke
9422,Matap dah
9423,"Memang mantap bah,,semoga livin menyediakan dana bagi orang orang yang mendesak yang membutuhkan secara dadakan,,🤣🤣🤣"
9424,Keren
9425,"Aplikasi terbaik dari Bank mandiri untuk Nasabahnya, terima kasih Bank mandiri"
9426,Is the best
9427,Sangat luar biasa
9428,"Nuduh sistem operasi hp bajakan, sehingga nggak bisa install, keplek tenan programernya"
9429,Dengan livin mandiri apa pun lebih mudah👍
9430,Error mulu mau daftar
9431,Mohon fitur pinjaman di munculkan
9432,"Tolong perbaiki aplikasi livin by mandiri saya tidak klik shar screen tp setiap membuka aplikasi livin d suruh menutup shar screen, jd saya tidak bisa menggunakan livin karna setiap masuk keluar seperti itu terus"
9433,"Halo min, tolong info update aplikasinya dong. Saya ngga bisa login ke livin saya ini karena ganti nomor hp. Dan harus nunggu update an dari livin pas tanya di kantor cabang. Tapi gatau update nya kapan, terima kasih"
9434,kenapa sekarang sudah tidak ada blokir sementara kartu atm?
9435,Nyesel pake aplikasi livin
9436,"tolong perbaiki , setiap pencocokan foto wajah berkedip gak bisa masuk, padahal sebelumya bisa, sekarang instal lg gak bisa masuk karna pencocokan wajah gagal trs, kecewa!"
9437,Apk sampah.. Gimana caranya nambahin akun? Mau komen apk sampah.. B1
9438,Ini kenapa livink by mandiri keterangan sistem operasional tidak mendukung apa maksudnya. Saya sudah menggunakan livink dari 2018. Kenapa pas instal ulang untuk memperbaharui muncul keterangan seperti itu
9439,Transaksi gagal terus
9440,Kenapa susah sekali mau buka aplikasinyaa
9441,Banyak gangguan tiap malem
9442,Amazing
9443,Kenapa tidak bisa digunakan di hp samsung A15..selalu sistem hp tidak mendukung
9444,Aplikasi buruk. Mau login livin aja susahnya minta ampun. Phdl sekelas bank besar. Tpi kualitas 0
9445,Good
9446,Puas
9447,"ini kenapa fitur tap to pay di hp saya gak bisa digunakan ya? ketika di buka bacaan nya selalu ""tunggu beberapa saat"
9448,Ok
9449,Untuk saldo menggenap rekeing tabungan now masih sangat mahal
9450,Kenapa sering gak bisa kebuka0arah kagak bisa ke buka
9451,Kirim uang dari hari senin ke rekening mandiri di Indonesia lama banget nyampenya 👎
9452,Sangat baik
9453,"Data saya terhapus karena aplikasi terhapus,bagaimana cara login kembali"
9454,maaf saya uninstal Livin dan beralih ke BLU BCA digital
9455,Bagus
9456,Kesini cuma mau buat bintang 1
9457,"Sering muncul ""Jaga Keamanan Akun"" Padahal semua fitur & hp sudah di reset masih tetap seperti itu"
9458,Apik
9459,Admin kenapa aplikasi livin tak bizarre di Gunakan oleh hp Samsung tipe a14?
9460,bagus
9461,Mantap👍
9462,Bagus
9463,"Error mulu, malesin, ga bisa masuk"
9464,"aplikasi nya bagus min, cuman livin saya tidak bisa masuk aplikasi tbtb langsung kluar gitu juga seterusnya tolong min dibantu"
9465,"Admin saya mau buka rekening kok gabisa ya? Pdhl udh foto KTP sama isi data diri, habis itu proses verifikasi gitu aja ga ada kelanjutan ngisi form lainnya, pdhl butuh buat penggajian"
9466,"Kenapa nga bisa kebuka,pas di upgret ulang,,,sangat kecewa"
9467,Kenapa kendala seperti ini di by livin
9468,Okey
9469,terkadang error
9470,Admin kok menu ksm saya menghilang ya Pdhal cicilan sdh lunas
9471,Udah berapa hari setiap mau login ulang lagi gak bisa sistem sedang meningkatkan layanan terus kenapa ya
9472,Bagus
9473,Bagiss
9474,"Ga bisa dafftar,padahal udh punya kartu debit"
9475,Lambat dan gak bisa dibuka ini kenapa ya
9476,Cepat dan ringkas
9477,Kenapa saya buka livin selalu gagal tulisan terakhir nya saya harus ke kantor cabang terdekat Dan sudah berapa kali masuk tetap sama tidak bisa digunakan aplikasinya mohon di perbaiki lagi ya admin masih banyak yang membutuhkan m banking ini Mau transaksi atau apa pun tidak bisa karena selalu ada kendala buat masuk dan transaksi Itu saja sih saran saya Mohon secepatnya di perbaiki ya admin Karena masih banyak orang orang yang mengeluh m banking mandiri tidak bisa digunakan secara maksimal...
9478,Makin di update makin gajelas melenceng dri fungsi nya
9479,Tolong Livin saya mau login ngk masuk2
9480,Terlalu sering di suruh update... Payah....
9481,Bagus
9482,kredit serbaguna mandirinya kok hilang. aduh lagi ngitung PPN 12%?kategori nasabah terpilih KSM apa ya....
9483,kenapa tidak bisa di gunakan lagi
9484,"min, tolong untuk login livin nya sampai kapan perbaikannnya, jadi susah ganti device begini udah sebulanan gitu gitu aja :)"
9485,"Dari tadi update apk GK bisa ,,muter muter terus 😌"
9486,"Mohon dibantu sudah 2 hari ngga bisa di buka dengan keterangan sistem operasi hp tidak mendukung padahal sebelumnya bisa Hubungi cs di cabang malah suruh ganti hp solusi, di tanya Android versi berapa biar bisa tidak bisa menjawab padahal hp saya versi 12"
9487,Kenapa gue daftar livin gak bisa masuk
9488,Kenapa yahh GK bisa daftar ... Sampe kapan perbaikan livinnya ini
9489,"Kenapa ya app livin keblokir akibat salah sandi.. Terus di perbaiki, kok sampe perifikasi wajah gk bisa.. Masa wajah ku beda aneh..kantor cabang pun gk bisa memperbaiki. Nunggu di urus k kantor pusat. Jawab min"
9490,Min tolong saya nggak bisa verifikasi wajah
9491,gangguan sehari 12 kali sekelas bank bumn ko gini sih
9492,Jangan bentar2 update memori saya penuh 😭 kalau gak update gak bisa masuk gak kayak apk bank satunya
9493,Bisa cetak kartu atm ny?
9494,Apa bisa untuk memperbarui kartu ATM
9495,"saya tdi sudah ke bank mandiri ajibarang, untuk proses pergantian atm kadaluarsa, tapi tidak dapat diproses krna ktp asli saya di tangerang. saya berikan ktp digital atau sim, npwp mreka ttp tidak bisa bantu"
9496,Gimana ya ini berberapa hari ini gak bisa di buka tolong
9497,"App nya Error sering di minta untuk matikan share screen padahal rata"" app nya sdh di delete juga tidak bisa berfungsi dengan baik. Alias gak bisa log in ke livin."
9498,"Sayang tiap kali pin diblokir harus ke cabang,atau TLP CS,kalau ATM terblokir... biayanya mahal LG... Moga kedepannya ada cara lain,kaya Bank Digital aja,biar nasabah seperti saya yg tinggal di desa dan jauh dari kota lebih mudah. ."
9499,"Layanan tidak tersedia untuk sementara Kami sedang melakukan peningkatan untuk layanan ini. Jika ada kendala untuk login ke Livin', kunjungi kantor cabang Bank Mandiri. Coba dong buat yang terbaik untuk rakyat, seharus nya apabila nomer telpon yang sudah tercantum di livin by mandiri nomer telpon itu sudah hangus/hilang, ada verifikasi wajah untuk login."
9500,Menu pencairan tabungan berencana tidak ada
9501,udah hampir sebulanan ga bs buka aplikasi nya.. ini gimana sih??
9502,👍👍
9503,"aku orang ternyesel pake bank mandiri, livin saya gak bisa, kartu say te blokir tanpa sebab padahal saldo saya ada, pas saya ke kantor cabang mandiri suruh nunggu paling cepet satu bulan"
9504,Apk susah bet di gunain!!!!!!!!!!!!!!!!
9505,gimana login Livin mandiri nya .. tampilan utama cuma daftar sama punya kartu ATM tidak pilihan nya kok
9506,Knp kok buka livin selalu di restart knp ya.biasa nya lancar.skrg tmbh sulit
9507,Sistem KTA nya kok tidak ada lagi ya? Terimakasih
9508,Bagus
9509,"Ngeleg2 kaga mau masuk padahal jaringan bagus aja,,jelek aplikasi nyaa geleg2 Mulu"
9510,"Aplikasi apaan ini masak pembayaran qirs tertunda trus uang nya GK balik"" sudah datang ke mandiri terdekat GK ada solusi nya ini gimana sih"
9511,Loading jadi lama kenapa
9512,"kalau bisa nh ya.... launching apk mandiri tuh di tes dulu,layak kganya... kebanyakan bug... trus usahakan simpan juga atm yg sering di kirim,kalau bisa terterakan kalau memang harus ada isian... tapi jika ke adaan genting mau di ambil semua malah ga bisa... hadeehh hadeehh... perbaikin lagi dah... males pake apk mandiri kek gini... mending kek BCA simple,bisa di tarik tunai sampai kosong... ke adaan genting pun masih terbilang aman... ini mandiri kga bisa... cuma narik dana nasabah doang..."
9513,"Aplikasi super lelet, mau buka apk nya aja susah bgt, pdhl wifi bagus.."
9514,Komplain ke WhatsApp ngak ad respon sama sekali
9515,Bagus bisa jarak jauh dari hp. Dimana dan kapanpun.. terima kasih kinih udah serba peraktis
9516,Aplikasi Force Close terus..tdk bisa di buka..tolong di perbaiki secepatnya
9517,Terbaik
9518,"Kenapa ketika mau mengaktivasi kartu ATM baru selalu tidak bisa, dan gatau kendalanya apa. Alhasil pulsa 50rb ludes karna terus menerus melakukan aktivasi yang gagal"
9519,Lebih mudah dan aman
9520,"Kenapa ya mandiri, Suamii Baru juga bikin kartu brp bulan laluuuu, exp kartu masih 2027. Tapi tibatiba gabisa d gunain terusssss Udahhhhh 3kaliii"
9521,"HP saya crash, harus install ulang Living by Mandiri. Gagal di verifikasi mata berkedip. . Tgl 11 Nov 2024, Saya ke B Mandiri, dibuatkan laporan . Tgl 7 Jan 2025, saya kirim email, tapi TDK ada jawaban . Hari ini, 9 Jan 2025 jam 8 pagi Seseorang mengaku dari Living Mandiri kirim WA ingin membantu. Ternyata saya tertipu. Uang saya 1.500.000 ludes. Saya ke B. Mandiri utk melaporkan ini. . Aplikasi Living sdh bisa . Utk sementara rekening di blokir. . Saya tunggu 10 hari utk investigasi Tx ya 👍"
9522,"Mau buat rekening ajah susah ribet, yang bener lah buat manajemen sistem pembuatan rekening, ribet buka rekening doang"
9523,"Livin Kenapa ya. Ngga bisa di buka seolah jaringan tidak bagus , padahal bagus . Cuman stack di logo Livin. Ngga bisa masuk"
9524,"Pelayanan lambat, konfirmasi KTP aja lama,KTP digital ada,paspor ada,SIM ada,harus KTP asli juga yg diminta,era digital masih ajah tanya KTP fisiknya.. gak maju negara ini,begitu terus.."
9525,Kenapa rekening saya belum juga selesai diproses
9526,Eror mau transaksi tiba² gk bisa dibuka
9527,Aktif
9528,Rudet
9529,"say tidak akan kasih bintang karna aplikasi ini sangat buruk,,, mandiri sangat buruk,, masa mw ganti no HP saja prosesnya sampai 5 bulan lamanya baru bisa di buka licin by mandiri nya,, bank macam apa sngat parah,, sya bolak balik dari bank mandiri hampir 10 kali tapi tidak bisa terselesaikan,, teman2 jangn ada yg mw pakai mandiri tidak bagus"
9530,Kenapa harus pakai selfi??? Mau buka rekening kamera depan rosak jadi gagall
9531,Ayolah pihak admin perbaiki lagi apknya.. Bagi yang blm punya kartu rekening tolong lah login pake nomor rekening aja untuk buka apk livin. Seperti apk sebelah
9532,"Layanan Mandiri makin buruk. Transfer ke BNI, Saldo sudah terpotong tapi status transaksi sedang proses terus. Pengaduan ke Bank Mandiri sudah dicek dan sudah terkreditkan ke rekening tujuan tapi Status masih Sedang Proses terus. Gimana kita mau buktikan jika uang sudah masuk ke rekening tujuan kalo sedang proses terus? Pengaduan lewat email mandiri care gak direspon. Minta bukti transaksi berhasil gak direspon. Terpaksa uang kita hilang krna gak punya bukti yg kuat berupa Struk transaksi."
9533,Good
9534,Trimakasih untuk living by mandiri
9535,"Alhamdulillah, dengan adanya aplikasi ini lebi mempermudah kita. 🫰"
9536,Cs yang menghubungi saya tidak ramah sama sekali saya sangat kecewa yang sebelumnya saya sangat puas
9537,"Rusak banget ni aplikasi, bukan mempermudah malah mempersulit Aplikasi cacat"
9538,Bagus dan baik pelayananya
9539,Keep it up!
9540,Terlalu sering update
9541,Saya suka
9542,"Setiap tranfer ke rekening baru no tdk tersimpan, jd malas pakai mandiri , masak kalah sama bri dan bca mudah ,praktis"
